"ID","liveness","loudness","danceability","song_duration_ms","time_signature","audio_valence","energy","tempo","acousticness","speechiness","key","instrumentalness","audio_mode","song_popularity"
12227,0.0419,NA,NA,NA,4,0.756,0.525,136.061,0.32,NA,11,0,1,10
12228,0.372,-6.932,0.565,220212,3,0.392,0.566,140.76,NA,0.34,3,NA,0,35
12229,NA,-7.442,0.884,232959,NA,0.342,0.559,NA,0.0236,0.12,NA,NA,NA,95
12230,0.227,-4.589,0.765,192172,4,NA,NA,147.055,0.0215,0.127,5,0,NA,91
12231,0.127,-9.809,0.657,NA,4,0.91,NA,NA,0.78,NA,4,3.87e-05,1,34
12232,0.0826,-6.923,0.598,264826,4,0.0451,0.624,98.004,0.00107,0.0332,7,NA,1,45
12233,0.0686,NA,0.686,192133,4,0.88,0.632,118.965,0.0398,0.0353,9,2.2e-06,1,23
12234,0.0857,-7.112,NA,NA,4,NA,0.426,111.158,0.256,0.0303,NA,0.00218,0,46
12235,NA,-13.059,0.624,NA,3,0.303,NA,85.492,0.953,0.0289,9,NA,NA,62
12236,0.0819,-9.187,0.759,NA,NA,0.298,NA,109.449,0.254,0.0298,1,NA,NA,42
12237,0.121,-8.11,0.737,216752,4,NA,0.346,NA,0.842,0.0271,9,0.055,1,53
12238,0.37,-4.881,0.68,190720,4,0.675,0.738,NA,0.173,NA,6,0.00036,NA,70
12239,0.147,-10.236,0.225,293426,4,0.611,0.687,173.494,0.412,0.0462,5,0.00142,NA,52
12240,0.198,NA,0.538,207069,4,NA,0.626,120.971,NA,0.0426,8,NA,0,49
12241,0.0752,NA,0.778,203253,4,0.88,0.458,82.256,NA,NA,10,6.63e-05,1,51
12242,NA,NA,0.235,110093,4,NA,0.977,91.929,0.676,0.141,0,0.000249,NA,8
12243,0.101,-6.757,0.385,NA,NA,0.322,NA,NA,0.151,0.0311,NA,0,1,65
12244,NA,-8.06,0.681,219340,4,NA,0.495,NA,0.19,0.0657,7,0.0188,NA,58
12245,0.0813,-6.319,NA,196373,4,0.443,0.586,126.684,0.697,NA,NA,0,1,96
12246,0.104,-7.258,0.469,160031,3,0.305,0.249,NA,NA,0.0501,6,0.000474,NA,33
12247,NA,-6.628,0.837,207746,4,0.532,0.578,99.056,NA,0.0337,6,0.0043,1,31
12248,0.0938,-6.898,0.712,261600,4,NA,0.908,105.893,0.00669,NA,NA,0.0373,1,21
12249,0.0318,-9.558,0.586,NA,4,NA,0.7,147.245,NA,NA,NA,NA,NA,74
12250,0.0638,NA,0.79,233729,NA,NA,0.706,123.979,0.00995,0.0686,11,NA,0,52
12251,0.31,NA,NA,223800,4,0.432,0.439,80.493,NA,NA,3,0.218,1,11
12252,0.114,-15.827,NA,NA,NA,0.381,0.293,129.975,0.00182,0.0952,NA,NA,NA,31
12253,0.301,-5.859,NA,NA,NA,0.556,NA,100.025,0.01,0.0557,4,0.00947,0,41
12254,0.101,-2.718,0.649,NA,4,0.262,0.851,NA,0.0264,0.0425,7,0.000179,1,54
12255,0.165,NA,0.654,NA,4,0.661,0.81,114.623,0.00719,0.0288,NA,NA,NA,76
12256,NA,-5.11,NA,159000,4,0.682,0.803,125.918,0.135,NA,NA,6.45e-06,0,58
12257,NA,NA,0.853,NA,4,0.86,0.56,134.066,0.013,0.0406,1,0,1,86
12258,0.122,-5.764,0.706,NA,4,0.912,0.749,92.602,0.00362,0.0411,NA,NA,1,28
12259,0.247,-15.881,0.694,238746,4,0.719,0.394,104.126,0.0781,0.0428,0,0.000677,1,20
12260,0.0623,-5.02,NA,252706,NA,0.59,0.854,NA,NA,NA,10,NA,0,53
12261,NA,-2.742,NA,224306,4,0.902,0.965,110.03,0.245,0.0409,4,9.84e-05,1,40
12262,0.101,NA,NA,NA,NA,0.822,0.519,98.883,0.406,0.0497,2,NA,1,75
12263,0.0746,-5.443,0.764,234240,4,0.937,0.759,128.999,0.00903,0.0413,1,0,0,9
12264,0.407,NA,0.516,218855,4,NA,NA,145.048,0.00216,0.0529,6,0,0,59
12265,0.327,-6.306,0.694,NA,4,0.202,NA,123.014,0.0195,0.161,NA,NA,0,60
12266,0.146,-5.926,NA,NA,4,0.41,0.842,90.003,0.0116,0.0469,6,0.00127,1,66
12267,NA,-7.259,0.63,225053,3,0.417,0.53,108.038,0.4,0.0434,0,0,1,80
12268,0.0764,-7.341,0.319,350373,NA,0.538,0.839,NA,0.00596,0.0404,0,NA,NA,30
12269,0.167,-4.083,0.64,NA,4,NA,0.74,NA,0.0115,0.0284,4,0.00678,NA,82
12270,0.0623,NA,0.626,NA,4,0.258,0.8,127.966,NA,NA,1,0.000138,0,76
12271,0.101,NA,0.312,282834,NA,0.033,0.892,112.639,0.000209,0.0666,4,0.809,NA,51
12272,0.369,-6.371,0.662,224914,4,NA,0.677,99.017,0.23,0.0406,1,0,0,74
12273,NA,-6.239,0.286,246315,4,0.388,0.949,NA,NA,0.199,5,0.222,NA,43
12274,0.0883,NA,NA,251466,4,0.96,0.876,103.193,0.178,0.053,8,0,0,15
12275,0.0647,NA,NA,NA,4,0.864,0.619,NA,0.203,0.312,4,NA,0,70
12276,0.207,-16.772,0.372,168240,NA,0.541,0.184,83.535,0.661,0.031,7,0.361,1,38
12277,0.103,-5.889,0.692,174585,4,0.662,0.709,NA,0.0762,NA,NA,1.64e-06,1,58
12278,0.0675,-6.299,0.734,189334,4,0.634,0.698,NA,0.0787,0.0274,NA,0.00994,0,9
12279,0.0977,NA,0.435,234151,NA,NA,0.784,174.915,0.0243,0.0481,10,0.111,1,42
12280,0.102,-7.631,0.796,139200,NA,0.547,0.565,NA,0.329,0.128,NA,NA,0,25
12281,NA,-6.413,0.769,197093,4,0.667,0.721,102.999,0.0526,0.0946,0,2.54e-06,NA,58
12282,0.106,-9.159,0.67,173493,NA,0.63,0.558,80.511,0.238,0.0251,2,0,1,70
12283,0.104,NA,0.843,350466,4,0.764,NA,151.991,0.475,NA,0,0.243,0,45
12284,0.288,NA,0.607,NA,4,0.622,0.784,NA,NA,0.0258,0,3.85e-06,1,70
12285,0.0962,-6.679,0.419,215297,3,NA,0.655,76.835,0.0571,0.247,0,0,NA,1
12286,0.112,NA,0.726,159073,4,NA,0.654,79.942,NA,NA,NA,5.9e-06,1,52
12287,0.103,NA,0.683,NA,4,0.0612,0.295,NA,0.943,0.0305,11,0.854,1,46
12288,0.134,NA,0.634,NA,4,NA,NA,77.77,0.952,0.0622,4,0,1,58
12289,NA,-4.502,0.755,NA,4,NA,NA,93.973,0.231,0.146,5,0,1,35
12290,0.567,-12.716,0.428,138440,4,0.556,0.594,198.67,NA,0.379,10,NA,1,55
12291,0.106,-3.321,0.902,186872,4,0.746,NA,89,NA,0.317,1,NA,1,88
12292,0.17,NA,0.621,205066,4,0.589,0.831,122.072,0.00437,0.0435,NA,8.34e-05,1,8
12293,0.0678,-5.526,0.793,NA,NA,0.395,0.648,104.944,0.141,0.0352,NA,0.000217,NA,48
12294,NA,-4.816,NA,164093,NA,0.583,0.991,137.996,NA,NA,2,0.00714,1,4
12295,NA,-11.807,NA,208848,NA,0.266,NA,82.74,NA,0.0427,4,NA,NA,54
12296,NA,-4.771,0.794,231333,4,0.588,0.448,120.055,0.591,0.0539,NA,0,NA,76
12297,0.0871,-9.712,0.583,161480,4,NA,0.471,163.364,NA,NA,7,0.0037,0,58
12298,0.448,NA,0.735,217933,NA,NA,0.482,181.995,NA,0.139,8,NA,1,70
12299,0.323,-15.827,0.76,263041,NA,0.198,NA,NA,0.515,0.0405,1,NA,1,46
12300,0.164,NA,0.581,238866,NA,0.215,0.986,138.655,NA,NA,NA,0.743,NA,27
12301,NA,NA,0.737,NA,NA,0.449,0.514,94.048,0.51,0.0468,9,0,1,62
12302,NA,-4.871,0.614,162906,4,NA,NA,NA,NA,0.0555,5,0.0142,1,26
12303,NA,-10.466,0.254,285946,NA,0.338,0.353,79.608,0.948,0.0433,9,0.00158,1,0
12304,0.37,-7.401,0.671,210197,4,0.561,NA,150.014,NA,0.16,11,6.51e-05,0,63
12305,0.0969,-8.741,0.577,212500,4,0.112,0.615,94.05,0.0298,0.13,1,0,1,67
12306,NA,-5.393,0.71,184413,4,NA,0.674,124.033,NA,NA,NA,1.73e-05,1,57
12307,NA,-8.999,0.623,219653,NA,NA,NA,125.451,0.0511,0.0388,9,NA,1,42
12308,0.121,-4.657,NA,161093,4,0.451,0.779,119.974,0.00436,0.0647,NA,NA,0,37
12309,NA,NA,NA,233933,4,0.543,0.865,99.01,0.00664,0.0286,11,1.12e-05,0,79
12310,0.9,-7.607,NA,243249,NA,0.421,NA,NA,NA,0.0303,0,NA,1,30
12311,NA,-8.991,0.768,199379,NA,0.757,0.589,97.979,0.00417,NA,8,NA,NA,60
12312,NA,-7.963,0.552,NA,4,NA,0.742,138.591,0.218,0.0454,0,0,1,66
12313,NA,NA,NA,NA,4,0.547,NA,127.056,0.372,NA,7,0,NA,53
12314,0.412,NA,0.746,NA,4,0.707,0.841,121.043,0.301,0.215,4,NA,1,46
12315,0.108,-6.532,0.782,NA,NA,0.612,0.6,120.05,0.0162,NA,NA,1.81e-06,NA,75
12316,NA,-4.055,NA,169620,4,0.267,0.629,NA,0.182,0.142,NA,7.06e-06,NA,86
12317,0.331,NA,0.587,172516,4,0.591,0.635,NA,NA,0.0377,NA,0,1,64
12318,0.09,NA,0.79,NA,4,0.312,0.771,83.054,0.452,0.328,7,0,1,43
12319,0.376,-11.271,0.599,NA,4,0.563,NA,102.656,0.945,0.0255,7,NA,NA,36
12320,NA,NA,NA,193714,NA,0.505,NA,80.04,0.00257,0.0464,2,1.68e-05,0,69
12321,0.426,NA,0.331,143493,4,0.246,0.904,NA,0.000266,0.108,1,0.0672,NA,38
12322,NA,NA,0.632,NA,4,NA,0.559,NA,NA,NA,5,NA,NA,51
12323,0.127,NA,0.757,280426,4,NA,0.578,102.96,NA,NA,NA,NA,1,35
12324,0.136,-5.843,0.68,NA,4,0.374,0.563,145.028,0.354,NA,10,0,1,95
12325,0.0526,-2.82,NA,NA,4,NA,NA,117.045,0.0242,NA,10,NA,1,59
12326,0.104,NA,NA,NA,4,0.854,0.884,NA,NA,NA,0,NA,1,61
12327,NA,-5.607,0.652,172008,4,NA,NA,89.996,0.13,NA,2,NA,NA,48
12328,NA,-6.348,0.73,187741,4,NA,0.615,NA,0.00802,0.0495,2,0,NA,44
12329,NA,NA,0.769,164640,4,0.803,0.479,NA,NA,NA,NA,0,1,85
12330,NA,-4.425,0.584,NA,4,NA,0.76,131.952,0.179,0.0567,11,4.34e-05,0,50
12331,NA,-6.774,NA,278066,4,0.173,NA,112.824,0.505,0.0307,NA,0.00441,1,49
12332,0.348,-3.714,0.763,229640,NA,0.559,0.807,NA,NA,NA,1,NA,1,77
12333,0.13,-4.955,0.815,202027,4,0.497,0.718,138.377,0.38,NA,7,0,0,68
12334,0.158,-7.825,NA,383328,NA,0.191,0.365,NA,0.823,0.0336,NA,0.000147,1,42
12335,0.166,NA,0.207,266266,NA,NA,0.358,62.33,0.64,NA,10,NA,NA,48
12336,0.0521,-4.328,0.404,214226,4,0.321,0.531,164.848,NA,0.103,1,0,1,39
12337,NA,NA,0.337,270013,NA,0.0594,0.293,136.987,0.773,NA,7,0.000403,1,62
12338,0.0955,NA,0.412,NA,NA,0.214,NA,90.781,0.898,0.0296,7,0.000372,1,26
12339,0.0679,NA,0.78,131953,4,0.82,0.437,131.225,0.2,0.0606,9,NA,1,39
12340,0.0506,-3.135,0.608,146531,NA,0.54,0.875,NA,0.0325,0.0936,NA,5.21e-05,1,46
12341,NA,-4.897,0.71,238266,4,NA,0.799,120.372,NA,0.0328,6,NA,NA,74
12342,NA,NA,0.592,185919,4,NA,0.558,NA,0.741,NA,10,0.002,1,40
12343,0.0926,-11.919,0.571,NA,4,NA,NA,141.922,0.766,0.0364,4,NA,1,71
12344,NA,-8.309,NA,NA,4,0.43,0.653,119.994,0.0953,0.0594,1,NA,0,64
12345,NA,NA,NA,NA,4,NA,0.869,159.803,0.157,0.172,11,0.00508,1,84
12346,0.179,-7.555,NA,NA,4,0.268,0.609,149.991,NA,0.237,10,1.61e-05,0,0
12347,0.223,NA,NA,221906,4,0.402,0.685,97.43,NA,0.032,8,NA,NA,37
12348,0.121,NA,NA,211781,4,NA,NA,NA,0.854,0.034,NA,NA,1,68
12349,0.0757,-5.091,0.498,315680,4,0.332,NA,145.639,0.00332,0.247,11,0,1,56
12350,NA,-12.244,0.765,189029,4,0.135,0.43,140.049,0.0148,0.239,10,0.973,NA,20
12351,0.117,-6.971,0.74,278293,4,NA,0.509,121.971,0.355,NA,6,0.0963,1,59
12352,NA,NA,NA,181000,4,0.942,NA,152.043,NA,NA,0,0.000659,1,64
12353,0.0206,-12.004,NA,270066,4,0.972,NA,122.231,0.0341,0.0435,3,0.525,NA,3
12354,0.0883,-11.348,NA,NA,NA,0.952,NA,NA,0.543,0.0757,6,0,1,51
12355,0.288,-8.352,0.579,206439,NA,NA,0.661,NA,0.131,0.148,4,1.36e-06,0,46
12356,0.389,-4.618,0.545,282946,4,0.434,NA,NA,0.0417,0.036,NA,NA,NA,60
12357,0.117,NA,0.66,NA,4,0.545,0.511,127.603,0.784,0.047,5,NA,NA,43
12358,0.167,-2.749,NA,NA,NA,0.671,0.792,NA,0.191,0.0452,5,0,1,100
12359,NA,NA,NA,219544,4,NA,0.349,79.99,0.553,NA,NA,0.000452,0,46
12360,0.0496,-12.285,NA,300800,NA,NA,0.397,NA,NA,0.0454,7,0.000717,1,58
12361,0.0507,NA,0.608,NA,4,0.323,0.872,106.981,0.153,NA,5,NA,0,38
12362,0.099,NA,0.801,161832,NA,NA,0.567,135.06,0.0827,0.214,8,NA,1,53
12363,0.375,NA,0.526,219466,4,0.804,NA,94.095,0.0375,0.0482,NA,0,1,74
12364,0.0625,-9.797,NA,NA,4,0.0495,NA,136.979,0.293,0.0421,4,0.0492,1,41
12365,NA,-6.427,0.647,242240,4,0.803,0.868,121.822,0.0876,0.105,0,NA,0,65
12366,0.0764,-6.257,0.802,NA,4,NA,NA,112.055,0.115,0.306,6,0,0,41
12367,0.0677,-0.739,0.78,227693,4,0.837,0.929,NA,0.171,0.0532,11,0,0,72
12368,NA,-4.528,NA,NA,4,0.96,0.855,179.984,0.291,0.0846,NA,0,0,72
12369,0.0882,-6.381,0.494,NA,4,0.1,0.637,147.924,NA,NA,5,NA,NA,74
12370,0.0664,-4.752,0.782,262079,4,0.945,0.726,156.148,0.302,0.0363,NA,2.74e-06,1,56
12371,0.351,-4.969,0.469,NA,4,0.332,0.977,144.167,0.00987,0.188,2,0,NA,57
12372,0.291,-3.965,0.557,154906,4,0.504,NA,NA,0.000393,NA,NA,4.42e-06,1,40
12373,0.0969,-7.061,0.643,191001,NA,NA,NA,139.006,0.493,0.0357,NA,0.733,NA,31
12374,NA,-6.566,0.784,216961,4,0.22,0.44,118.089,0.0263,NA,NA,1.9e-06,1,87
12375,0.107,-5.902,0.377,192466,4,0.365,0.65,180.074,0.00174,0.029,NA,5.75e-05,NA,60
12376,0.078,-7.98,NA,NA,4,0.832,0.904,148.597,0.119,0.0537,0,4.61e-05,NA,7
12377,0.123,-7.365,0.587,259550,3,0.356,0.299,94.992,0.779,NA,8,NA,NA,86
12378,0.368,-5.583,0.527,NA,4,0.491,NA,131.89,0.000607,NA,2,0,0,73
12379,0.408,-10.641,0.534,137904,4,NA,NA,189.748,NA,0.475,NA,5.08e-05,NA,45
12380,0.454,-3.928,0.671,190920,4,0.454,0.834,113.021,0.0387,0.0885,1,NA,0,78
12381,0.363,-8.944,0.854,206957,4,0.903,NA,128.98,NA,NA,5,0,0,37
12382,0.229,NA,0.402,NA,4,NA,0.493,NA,NA,0.0357,NA,NA,NA,15
12383,NA,-8.727,NA,333946,4,0.327,0.319,118.844,NA,0.118,0,NA,1,69
12384,NA,-14.451,NA,NA,4,0.868,NA,88.591,NA,NA,NA,0.0299,0,72
12385,0.155,-4.749,0.6,NA,NA,0.298,0.81,167.88,NA,0.0479,NA,0.21,1,34
12386,NA,-10.39,0.575,211577,4,0.74,0.67,NA,0.343,0.0318,7,NA,NA,76
12387,0.11,NA,0.479,313026,4,NA,0.601,NA,NA,0.0318,7,0.00142,1,30
12388,0.167,-5.775,NA,158437,NA,NA,0.564,127.947,NA,0.0712,7,4.69e-05,NA,51
12389,0.0998,-13.377,0.236,NA,NA,0.0734,0.22,NA,0.436,NA,NA,0.785,0,55
12390,NA,-9.43,0.565,277480,NA,0.686,0.764,NA,0.0139,0.0351,NA,0.00488,NA,35
12391,0.125,-5.27,NA,205120,4,0.852,NA,102.964,0.282,NA,4,6.85e-06,0,9
12392,NA,NA,0.76,189386,4,0.917,0.966,105.528,NA,NA,7,0,0,0
12393,0.151,-5.062,0.776,245560,4,0.951,0.884,98.071,0.413,NA,NA,0.821,1,47
12394,0.133,-8.427,NA,231333,4,NA,NA,140.923,0.887,0.0304,0,NA,1,67
12395,0.233,-3.217,0.662,NA,4,NA,0.775,140.147,0.00327,0.126,NA,NA,0,47
12396,NA,-5.308,NA,169586,4,0.484,NA,NA,NA,0.055,9,2.82e-06,1,7
12397,NA,-8.662,NA,204621,4,0.907,0.902,146.83,0.000989,0.0368,NA,0.691,1,64
12398,0.165,-11.674,0.604,NA,NA,NA,0.363,88.377,0.876,0.0295,NA,0.166,NA,62
12399,NA,-13.243,0.63,NA,4,NA,0.449,NA,0.219,0.0252,NA,0,1,73
12400,0.0896,NA,0.665,175755,4,0.237,0.651,163.935,NA,NA,1,NA,1,89
12401,NA,-9.587,0.544,NA,NA,0.375,0.738,117.826,0.0201,0.04,NA,NA,0,63
12402,0.332,-11.144,0.77,244500,4,NA,0.684,142.066,0.0572,0.18,NA,0,NA,50
12403,0.0817,-6.479,0.802,143853,NA,0.631,0.523,NA,0.835,NA,2,1.26e-06,1,50
12404,0.0959,-21.012,0.247,199314,4,0.272,0.0446,209.421,0.991,NA,NA,0.949,1,57
12405,0.0558,NA,0.817,278556,4,0.514,NA,119.984,0.18,0.338,NA,0.615,0,57
12406,0.185,-4.205,NA,187946,NA,0.43,0.883,81.188,1.21e-05,NA,7,0.774,NA,48
12407,0.539,NA,0.596,320680,4,0.36,0.393,NA,0.637,0.383,8,NA,1,73
12408,NA,NA,NA,515866,4,0.497,0.509,138.317,0.6,0.0628,7,0,NA,74
12409,0.11,NA,NA,192000,NA,NA,0.407,140.024,0.00365,0.345,0,0,1,68
12410,NA,NA,NA,193320,4,0.451,NA,114.011,0.3,0.0357,3,0,1,77
12411,NA,-5.737,0.61,171428,4,0.4,0.645,NA,0.307,0.0648,1,0,NA,52
12412,0.172,NA,NA,NA,NA,0.335,NA,163.42,0.000771,0.039,7,0.326,1,46
12413,0.0798,-3.203,0.572,297893,4,NA,0.853,171.297,0.0757,0.217,1,0,1,85
12414,NA,NA,0.533,260173,NA,0.292,NA,140.167,0.16,0.0323,NA,1.12e-05,1,71
12415,0.287,-5.905,NA,156946,NA,0.701,NA,NA,NA,NA,5,0.0366,1,23
12416,0.158,-7.264,NA,191720,4,0.694,0.702,130.02,0.226,0.267,NA,5.04e-05,1,68
12417,0.42,-7.042,0.825,168770,4,0.42,NA,124.931,NA,0.125,4,6.53e-05,0,45
12418,0.129,-9.736,0.566,NA,4,0.729,0.593,NA,0.818,0.0725,8,0,0,29
12419,0.0698,NA,0.634,210528,NA,0.922,0.897,133.969,NA,NA,7,0.00739,0,0
12420,0.948,-5.298,0.643,205706,NA,0.96,NA,124.027,0.0196,0.0315,0,0,1,64
12421,0.0732,-6.205,NA,216053,4,0.774,0.834,139.131,0.0183,0.0386,NA,0,1,80
12422,0.0978,NA,0.717,202626,NA,0.786,0.618,121.225,0.0654,NA,1,0,NA,69
12423,NA,-2.619,NA,181906,4,NA,0.895,118.871,0.0507,NA,9,0.0737,1,62
12424,0.0977,NA,0.575,NA,4,NA,0.94,NA,0.00193,0.089,1,NA,NA,2
12425,0.107,-22.882,0.25,284765,4,NA,0.0718,79.095,0.963,NA,2,0.911,NA,47
12426,0.129,-7.019,NA,177049,NA,0.745,0.573,122.009,0.0549,0.0813,11,NA,0,42
12427,0.0542,-8.215,NA,NA,NA,0.515,0.695,85.006,NA,0.092,NA,0,1,56
12428,0.0899,-13.723,0.479,218773,4,0.336,0.0892,NA,0.897,0.032,9,2.79e-06,0,50
12429,0.334,-5.34,0.694,NA,4,NA,NA,107.178,0.0882,0.257,7,NA,0,85
12430,0.206,-9.176,NA,177339,4,0.252,0.417,115.422,0.275,0.0361,NA,NA,NA,57
12431,NA,-6.284,0.525,188706,NA,NA,0.833,NA,NA,0.0522,9,NA,1,48
12432,NA,-9.946,0.419,118333,NA,0.756,0.449,NA,0.304,0.0533,2,3.48e-06,1,10
12433,0.0892,-11.125,NA,228480,4,0.598,NA,78,0.616,0.0286,5,0.0114,NA,65
12434,0.0659,NA,0.677,NA,NA,0.525,0.509,NA,0.114,0.0252,5,NA,1,60
12435,NA,-2.981,0.565,160226,4,0.906,0.962,148.808,NA,NA,8,NA,1,61
12436,0.565,-4.953,0.481,NA,4,NA,0.848,100.016,0.000466,0.143,11,0,0,27
12437,0.363,NA,NA,NA,NA,0.919,0.849,156.004,0.0438,NA,0,0,NA,73
12438,NA,-6.826,0.565,265427,4,NA,0.654,NA,NA,NA,NA,1.8e-06,0,64
12439,NA,-7.061,NA,257546,4,NA,NA,90.997,NA,0.0557,0,0.00135,1,63
12440,NA,-0.839,NA,236800,NA,0.594,0.99,NA,0.00572,0.178,9,0.581,1,61
12441,NA,-16.748,0.394,NA,4,0.31,NA,178.051,0.976,0.0359,3,0.739,NA,66
12442,0.107,-10.175,NA,NA,NA,0.605,0.431,NA,0.879,0.0683,0,0.00937,1,58
12443,0.0715,-6.818,0.553,242893,3,0.664,0.553,72.949,0.305,0.305,6,NA,NA,63
12444,0.107,NA,0.807,517408,NA,NA,NA,96.984,0.557,0.0729,NA,NA,NA,33
12445,0.0729,-5.826,0.617,198599,4,0.679,0.629,NA,NA,0.0321,1,NA,1,50
12446,NA,-2.952,NA,212120,NA,0.563,NA,183.935,NA,0.049,4,0,0,69
12447,0.0796,-5.403,0.821,242560,4,NA,0.565,119.975,NA,0.0837,4,0,0,55
12448,0.0737,NA,NA,180560,4,0.783,0.175,NA,0.732,0.138,NA,2.47e-06,1,29
12449,NA,-9.741,0.965,207400,NA,NA,0.583,123.961,0.122,0.0751,NA,0.0707,1,48
12450,0.105,-7.792,0.707,193714,NA,NA,0.45,NA,0.0178,NA,1,0,1,23
12451,0.195,-4.921,0.917,224903,4,NA,0.786,143.038,0.0403,NA,11,NA,0,85
12452,0.134,NA,0.573,135706,NA,NA,NA,121.255,0.906,0.0805,NA,0,1,1
12453,NA,-4.366,NA,NA,4,0.691,0.718,NA,0.14,NA,1,0.00011,0,52
12454,0.073,NA,0.422,NA,4,NA,NA,165.032,NA,NA,NA,0,1,59
12455,NA,NA,0.582,223200,NA,NA,NA,NA,NA,0.0388,NA,0.000343,1,15
12456,0.114,-13.477,NA,148200,4,0.374,0.241,100.979,0.811,0.0295,3,0.392,NA,69
12457,0.342,-3.736,0.573,255626,NA,0.557,0.865,NA,0.0315,0.0395,7,2.89e-05,NA,2
12458,NA,NA,0.731,265333,NA,NA,0.368,145.171,0.00544,NA,8,0,NA,68
12459,0.103,-5.26,0.837,169251,4,0.948,0.649,164.002,0.149,0.192,NA,NA,0,65
12460,0.0608,NA,0.714,208200,4,0.9,0.713,93.006,0.0114,0.027,NA,NA,NA,60
12461,NA,NA,0.734,191885,4,0.617,0.443,79.485,0.434,0.0788,5,NA,NA,64
12462,0.0955,-5.094,0.777,185200,4,0.366,0.624,NA,NA,0.0681,6,3.23e-05,1,62
12463,0.403,-12.244,0.653,NA,4,0.888,0.677,NA,0.249,NA,0,0,1,72
12464,0.109,-10.508,0.799,422727,4,NA,0.699,NA,NA,0.0413,6,NA,0,57
12465,0.235,NA,0.801,200079,NA,0.405,0.765,150.002,0.251,NA,NA,NA,1,57
12466,0.324,NA,0.592,214840,4,0.521,0.82,110.989,0.0168,0.0342,2,4.86e-05,1,32
12467,0.0706,-8.157,0.713,NA,NA,0.217,0.389,178.07,NA,NA,1,NA,1,53
12468,0.15,-3.925,0.705,218095,4,0.586,0.729,NA,0.427,NA,8,8.6e-06,1,33
12469,0.318,-5.105,0.75,NA,NA,NA,NA,131.964,NA,0.066,9,0,NA,57
12470,0.601,NA,0.72,200013,NA,NA,0.861,126.991,0.269,0.209,11,5.11e-06,1,70
12471,0.125,-5.929,0.737,235946,4,0.58,0.83,NA,NA,0.069,4,1.48e-05,NA,49
12472,0.0712,-5.128,NA,207029,3,0.458,NA,NA,0.579,0.047,4,NA,NA,91
12473,NA,-14.415,NA,261546,4,0.57,0.316,119.528,0.405,NA,0,NA,NA,49
12474,NA,-10.191,NA,208154,4,NA,0.286,172.021,NA,0.035,NA,0.0258,1,68
12475,0.116,-7.622,0.699,165000,NA,NA,0.558,79.992,0.462,NA,11,0,1,91
12476,0.175,NA,NA,178596,4,0.233,NA,128.013,0.108,NA,7,0.000588,0,41
12477,NA,NA,0.519,NA,NA,NA,0.892,174.027,NA,NA,11,NA,NA,63
12478,0.813,NA,0.72,233000,4,0.487,0.816,NA,0.207,0.143,NA,0,1,65
12479,NA,-26.399,0.341,255974,NA,0.0871,0.0179,76.98,0.984,0.0379,7,0.915,NA,51
12480,0.202,NA,NA,NA,4,NA,0.229,73.552,0.167,0.0297,2,NA,NA,70
12481,0.109,-8.403,0.538,186400,NA,0.499,0.471,93.808,0.719,NA,5,0,1,61
12482,NA,-5.436,NA,210226,4,0.463,0.978,141.169,0.00124,0.109,8,NA,NA,73
12483,0.241,NA,NA,NA,4,0.923,0.847,143.011,NA,0.121,5,0.0183,0,60
12484,0.766,-5.698,0.729,229346,4,NA,0.801,123.995,0.0895,NA,NA,0,0,49
12485,NA,-6.211,0.898,187402,4,0.419,0.593,127.013,0.00616,NA,NA,0.904,0,48
12486,0.0819,NA,0.55,269080,4,0.393,0.808,NA,NA,0.309,NA,0,1,41
12487,NA,-4.415,NA,184053,NA,0.651,NA,NA,NA,0.0554,0,0.00674,NA,62
12488,0.103,-9.044,0.748,148000,4,NA,NA,88.165,NA,0.165,8,NA,0,36
12489,0.184,-5.199,NA,NA,NA,NA,0.669,122.007,NA,0.0373,NA,NA,1,87
12490,0.0744,-12.722,0.758,256000,4,NA,NA,104.935,0.566,0.101,5,4.82e-05,NA,11
12491,0.0876,-7.589,0.47,220746,NA,0.586,NA,NA,0.346,NA,8,NA,NA,38
12492,NA,NA,0.506,NA,4,NA,0.669,169.962,0.447,NA,0,NA,1,8
12493,NA,-4.762,NA,263826,4,NA,0.608,NA,0.00373,0.0402,7,NA,1,76
12494,0.114,-7.081,NA,206184,4,0.714,0.694,94.699,NA,NA,11,0,0,2
12495,NA,NA,NA,NA,4,0.91,0.501,89.931,0.541,0.0466,NA,0,1,66
12496,0.0546,-5.226,NA,147600,4,0.965,NA,NA,0.164,NA,NA,NA,1,74
12497,0.0454,-3.318,0.716,189334,4,0.768,0.869,113.027,NA,NA,8,0,1,38
12498,0.0792,NA,NA,229162,4,0.222,0.283,NA,0.591,0.0378,5,NA,NA,19
12499,0.745,NA,NA,222653,NA,0.403,0.856,103.741,NA,0.233,NA,0,1,56
12500,0.0769,NA,0.659,NA,4,NA,0.717,103.036,0.0393,0.0581,8,0,1,46
12501,0.133,-8.456,NA,203173,4,0.472,0.539,77.247,0.0509,0.345,8,NA,NA,38
12502,0.0751,-11.053,0.684,217167,4,0.0515,NA,138.014,0.743,0.049,NA,0,0,72
12503,0.266,-6.968,NA,173160,NA,0.479,NA,NA,0.0425,0.197,NA,0,1,45
12504,0.298,-5.05,0.638,NA,4,NA,NA,NA,0.00233,NA,11,0.428,1,0
